transaction_id,customer_id,product_id,quantity,unit_price,total_amount,order_date
5967,95,18,2,2170.31,4340.62,2025-01-29
7090,487,15,2,850.03,1700.06,2025-01-29
7972,429,35,2,3867.68,7735.36,2025-01-29
7984,461,22,1,687.05,687.05,2025-01-29
8131,236,11,2,229.25,458.5,2025-01-29
8935,188,2,1,3810.25,3810.25,2025-01-29
8983,6,25,1,1905.87,1905.87,2025-01-29
9620,388,18,1,2170.31,2170.31,2025-01-29
9751,30,15,1,850.03,850.03,2025-01-29
11072,405,12,1,3884.15,3884.15,2025-01-29
11227,153,17,1,1321.33,1321.33,2025-01-29
11671,412,7,1,373.62,373.62,2025-01-29
79,260,1,1,1591.98,1591.98,2025-01-30
700,188,8,1,3484.78,3484.78,2025-01-30
806,362,18,1,2170.31,2170.31,2025-01-30
1050,77,21,2,2505.63,5011.26,2025-01-30
2058,233,29,1,2430.8,2430.8,2025-01-30
2457,43,1,1,1591.98,1591.98,2025-01-30
2686,285,23,1,1274.76,1274.76,2025-01-30
3249,370,7,1,373.62,373.62,2025-01-30
4425,80,29,1,2430.8,2430.8,2025-01-30
5739,327,30,2,328.83,657.66,2025-01-30
7612,156,31,1,2489.05,2489.05,2025-01-30
7627,278,12,1,3884.15,3884.15,2025-01-30
9959,407,33,1,400.45,400.45,2025-01-30
590,176,3,1,2968.18,2968.18,2025-01-31
764,411,23,2,1274.76,2549.52,2025-01-31
870,286,32,1,806.52,806.52,2025-01-31
2525,489,34,1,3803.21,3803.21,2025-01-31
2551,257,26,1,3172.93,3172.93,2025-01-31
3097,198,25,1,1905.87,1905.87,2025-01-31
3167,336,23,1,1274.76,1274.76,2025-01-31
4171,366,32,1,806.52,806.52,2025-01-31
4453,353,4,1,2454.84,2454.84,2025-01-31
4521,370,8,1,3484.78,3484.78,2025-01-31
4567,231,11,1,229.25,229.25,2025-01-31
4822,127,35,1,3867.68,3867.68,2025-01-31
5479,103,35,1,3867.68,3867.68,2025-01-31
7013,416,27,1,918.74,918.74,2025-01-31
7185,440,30,1,328.83,328.83,2025-01-31
9177,314,1,2,1591.98,3183.96,2025-01-31
10288,257,25,1,1905.87,1905.87,2025-01-31
11336,460,35,1,3867.68,3867.68,2025-01-31
257,104,3,1,2968.18,2968.18,2025-02-01
1413,442,28,1,2129.8,2129.8,2025-02-01
1634,229,26,1,3172.93,3172.93,2025-02-01
2366,440,6,2,750.58,1501.16,2025-02-01
2585,478,30,1,328.83,328.83,2025-02-01
2748,89,22,1,687.05,687.05,2025-02-01
3294,478,30,1,328.83,328.83,2025-02-01
3464,470,30,1,328.83,328.83,2025-02-01
4192,32,22,2,687.05,1374.1,2025-02-01
4419,279,24,2,1560.49,3120.98,2025-02-01
5216,27,14,2,967.51,1935.02,2025-02-01
6289,257,1,1,1591.98,1591.98,2025-02-01
6550,244,28,1,2129.8,2129.8,2025-02-01
6568,497,21,1,2505.63,2505.63,2025-02-01
7477,355,16,1,856.11,856.11,2025-02-01
8199,238,14,1,967.51,967.51,2025-02-01
9238,153,25,1,1905.87,1905.87,2025-02-01
10409,222,16,2,856.11,1712.22,2025-02-01
10607,440,14,1,967.51,967.51,2025-02-01
1576,324,23,1,1274.76,1274.76,2025-02-02
1608,143,7,1,373.62,373.62,2025-02-02
1784,99,11,1,229.25,229.25,2025-02-02
3162,222,9,1,2464.29,2464.29,2025-02-02
3667,468,9,1,2464.29,2464.29,2025-02-02
4085,66,24,1,1560.49,1560.49,2025-02-02
4785,205,22,1,687.05,687.05,2025-02-02
5308,245,9,1,2464.29,2464.29,2025-02-02
7649,45,22,1,687.05,687.05,2025-02-02
8465,471,16,1,856.11,856.11,2025-02-02
8621,428,10,1,2876.08,2876.08,2025-02-02
10097,454,21,2,2505.63,5011.26,2025-02-02
11635,497,18,1,2170.31,2170.31,2025-02-02
760,124,4,1,2454.84,2454.84,2025-02-03
3951,370,13,1,3354.9,3354.9,2025-02-03
4011,391,21,2,2505.63,5011.26,2025-02-03
4962,294,23,1,1274.76,1274.76,2025-02-03
6119,467,36,1,3262.33,3262.33,2025-02-03
6253,123,9,1,2464.29,2464.29,2025-02-03
7770,221,35,1,3867.68,3867.68,2025-02-03
8780,290,12,1,3884.15,3884.15,2025-02-03
8971,57,18,1,2170.31,2170.31,2025-02-03
9439,373,12,3,3884.15,11652.45,2025-02-03
10115,483,26,1,3172.93,3172.93,2025-02-03
10219,169,27,2,918.74,1837.48,2025-02-03
1738,245,10,1,2876.08,2876.08,2025-02-04
2429,206,10,1,2876.08,2876.08,2025-02-04
3322,205,15,2,850.03,1700.06,2025-02-04
5257,469,14,1,967.51,967.51,2025-02-04
5624,368,9,2,2464.29,4928.58,2025-02-04
6082,103,26,1,3172.93,3172.93,2025-02-04
7606,157,14,1,967.51,967.51,2025-02-04
7609,497,16,2,856.11,1712.22,2025-02-04
7641,392,6,1,750.58,750.58,2025-02-04
7682,257,7,2,373.62,747.24,2025-02-04
7754,455,11,1,229.25,229.25,2025-02-04
8245,491,13,1,3354.9,3354.9,2025-02-04
9429,289,16,1,856.11,856.11,2025-02-04
9506,313,32,1,806.52,806.52,2025-02-04
10060,143,14,1,967.51,967.51,2025-02-04
10794,101,6,1,750.58,750.58,2025-02-04
10868,353,6,1,750.58,750.58,2025-02-04
606,133,15,1,850.03,850.03,2025-02-05
1801,349,18,2,2170.31,4340.62,2025-02-05
2052,438,18,3,2170.31,6510.93,2025-02-05
3429,150,28,1,2129.8,2129.8,2025-02-05
4064,331,33,1,400.45,400.45,2025-02-05
4871,341,4,3,2454.84,7364.52,2025-02-05
4898,27,28,1,2129.8,2129.8,2025-02-05
6692,316,15,1,850.03,850.03,2025-02-05
8235,436,22,1,687.05,687.05,2025-02-05
8241,32,3,1,2968.18,2968.18,2025-02-05
9094,125,23,1,1274.76,1274.76,2025-02-05
9451,305,11,1,229.25,229.25,2025-02-05
9822,465,31,2,2489.05,4978.1,2025-02-05
10765,34,4,1,2454.84,2454.84,2025-02-05
11591,227,4,1,2454.84,2454.84,2025-02-05
1020,38,29,1,2430.8,2430.8,2025-02-06
1337,366,30,1,328.83,328.83,2025-02-06
1680,27,16,1,856.11,856.11,2025-02-06
2238,161,29,1,2430.8,2430.8,2025-02-06
2498,329,28,1,2129.8,2129.8,2025-02-06
3071,135,13,2,3354.9,6709.8,2025-02-06
4325,454,17,1,1321.33,1321.33,2025-02-06
4442,373,17,1,1321.33,1321.33,2025-02-06
4594,236,21,2,2505.63,5011.26,2025-02-06
5226,172,4,1,2454.84,2454.84,2025-02-06
6291,296,22,1,687.05,687.05,2025-02-06
6350,222,21,1,2505.63,2505.63,2025-02-06
6624,372,29,1,2430.8,2430.8,2025-02-06
6847,273,28,1,2129.8,2129.8,2025-02-06
7171,257,28,1,2129.8,2129.8,2025-02-06
7694,212,5,1,750.67,750.67,2025-02-06
9433,487,13,1,3354.9,3354.9,2025-02-06
9570,43,23,1,1274.76,1274.76,2025-02-06
9674,268,30,2,328.83,657.66,2025-02-06
9823,157,31,1,2489.05,2489.05,2025-02-06
10014,368,16,1,856.11,856.11,2025-02-06
11070,83,12,1,3884.15,3884.15,2025-02-06
11918,223,25,1,1905.87,1905.87,2025-02-06
1059,418,34,1,3803.21,3803.21,2025-02-07
2227,81,12,2,3884.15,7768.3,2025-02-07
3339,494,24,2,1560.49,3120.98,2025-02-07
4334,99,5,1,750.67,750.67,2025-02-07
5533,385,5,1,750.67,750.67,2025-02-07
5729,34,32,2,806.52,1613.04,2025-02-07
6514,191,28,1,2129.8,2129.8,2025-02-07
8252,17,35,2,3867.68,7735.36,2025-02-07
8559,289,13,2,3354.9,6709.8,2025-02-07
8872,35,1,1,1591.98,1591.98,2025-02-07
10124,38,21,2,2505.63,5011.26,2025-02-07
10894,148,22,1,687.05,687.05,2025-02-07
11345,379,23,1,1274.76,1274.76,2025-02-07
222,376,27,1,918.74,918.74,2025-02-08
461,245,13,1,3354.9,3354.9,2025-02-08
1149,348,20,1,1271.23,1271.23,2025-02-08
2307,296,18,1,2170.31,2170.31,2025-02-08
3317,436,34,1,3803.21,3803.21,2025-02-08
4007,270,2,2,3810.25,7620.5,2025-02-08
4351,406,34,1,3803.21,3803.21,2025-02-08
5991,368,26,1,3172.93,3172.93,2025-02-08
6642,221,36,2,3262.33,6524.66,2025-02-08
6945,413,15,1,850.03,850.03,2025-02-08
7015,105,4,2,2454.84,4909.68,2025-02-08
7802,7,28,1,2129.8,2129.8,2025-02-08
7962,20,34,1,3803.21,3803.21,2025-02-08
8208,147,35,2,3867.68,7735.36,2025-02-08
8588,366,11,1,229.25,229.25,2025-02-08
8606,390,32,2,806.52,1613.04,2025-02-08
8850,191,1,3,1591.98,4775.94,2025-02-08
505,102,31,1,2489.05,2489.05,2025-02-09
696,233,15,1,850.03,850.03,2025-02-09
1305,115,20,1,1271.23,1271.23,2025-02-09
1986,287,32,1,806.52,806.52,2025-02-09
2407,232,28,1,2129.8,2129.8,2025-02-09
2624,244,12,1,3884.15,3884.15,2025-02-09
4102,238,21,1,2505.63,2505.63,2025-02-09
4564,193,19,1,1812.99,1812.99,2025-02-09
4748,269,26,1,3172.93,3172.93,2025-02-09
5985,309,7,1,373.62,373.62,2025-02-09
7216,137,7,1,373.62,373.62,2025-02-09
7502,317,36,1,3262.33,3262.33,2025-02-09
9073,143,6,1,750.58,750.58,2025-02-09
9408,371,32,1,806.52,806.52,2025-02-09
10830,440,12,1,3884.15,3884.15,2025-02-09
11449,15,2,2,3810.25,7620.5,2025-02-09
11568,213,15,1,850.03,850.03,2025-02-09
11899,357,8,1,3484.78,3484.78,2025-02-09
11999,343,30,1,328.83,328.83,2025-02-09
218,3,26,1,3172.93,3172.93,2025-02-10
479,294,12,1,3884.15,3884.15,2025-02-10
1200,111,19,1,1812.99,1812.99,2025-02-10
1443,268,26,1,3172.93,3172.93,2025-02-10
1588,46,5,2,750.67,1501.34,2025-02-10
2587,350,3,2,2968.18,5936.36,2025-02-10
2672,311,30,1,328.83,328.83,2025-02-10
2714,464,8,2,3484.78,6969.56,2025-02-10
3438,223,17,1,1321.33,1321.33,2025-02-10
3934,241,10,1,2876.08,2876.08,2025-02-10
3942,467,3,2,2968.18,5936.36,2025-02-10
4264,105,32,1,806.52,806.52,2025-02-10
6235,279,6,1,750.58,750.58,2025-02-10
7728,411,18,1,2170.31,2170.31,2025-02-10
8292,122,27,1,918.74,918.74,2025-02-10
9249,427,15,1,850.03,850.03,2025-02-10
9782,176,23,1,1274.76,1274.76,2025-02-10
10902,168,30,1,328.83,328.83,2025-02-10
101,363,17,2,1321.33,2642.66,2025-02-11
281,278,34,1,3803.21,3803.21,2025-02-11
790,10,19,2,1812.99,3625.98,2025-02-11
862,191,3,1,2968.18,2968.18,2025-02-11
1674,66,11,2,229.25,458.5,2025-02-11
1951,268,3,2,2968.18,5936.36,2025-02-11
2082,418,1,1,1591.98,1591.98,2025-02-11
3105,54,12,1,3884.15,3884.15,2025-02-11
3808,205,31,1,2489.05,2489.05,2025-02-11
3872,348,24,1,1560.49,1560.49,2025-02-11
4574,210,17,1,1321.33,1321.33,2025-02-11
6412,398,5,1,750.67,750.67,2025-02-11
7567,15,27,1,918.74,918.74,2025-02-11
7923,392,5,1,750.67,750.67,2025-02-11
8007,316,12,1,3884.15,3884.15,2025-02-11
8028,473,34,2,3803.21,7606.42,2025-02-11
9139,145,33,1,400.45,400.45,2025-02-11
10325,323,19,1,1812.99,1812.99,2025-02-11
10844,379,28,1,2129.8,2129.8,2025-02-11
11119,309,29,3,2430.8,7292.4,2025-02-11
11361,86,4,2,2454.84,4909.68,2025-02-11
11383,412,25,2,1905.87,3811.74,2025-02-11
11685,396,22,1,687.05,687.05,2025-02-11
369,442,15,1,850.03,850.03,2025-02-12
3769,156,28,2,2129.8,4259.6,2025-02-12
4340,65,32,1,806.52,806.52,2025-02-12
4343,478,22,1,687.05,687.05,2025-02-12
5134,68,16,1,856.11,856.11,2025-02-12
6541,220,24,2,1560.49,3120.98,2025-02-12
6545,312,26,3,3172.93,9518.79,2025-02-12
7666,115,8,1,3484.78,3484.78,2025-02-12
9235,393,14,1,967.51,967.51,2025-02-12
9961,38,18,1,2170.31,2170.31,2025-02-12
10797,184,22,1,687.05,687.05,2025-02-12
10972,428,25,2,1905.87,3811.74,2025-02-12
11279,322,27,1,918.74,918.74,2025-02-12
804,473,10,2,2876.08,5752.16,2025-02-13
2945,91,4,1,2454.84,2454.84,2025-02-13
3708,236,1,1,1591.98,1591.98,2025-02-13
6009,212,21,2,2505.63,5011.26,2025-02-13
6704,193,30,3,328.83,986.49,2025-02-13
7404,36,36,1,3262.33,3262.33,2025-02-13
8124,205,27,1,918.74,918.74,2025-02-13
8405,382,26,1,3172.93,3172.93,2025-02-13
8619,385,34,1,3803.21,3803.21,2025-02-13
9563,58,17,1,1321.33,1321.33,2025-02-13
9669,148,29,1,2430.8,2430.8,2025-02-13
9756,241,19,1,1812.99,1812.99,2025-02-13
11340,193,15,1,850.03,850.03,2025-02-13
11600,440,10,1,2876.08,2876.08,2025-02-13
11688,491,8,1,3484.78,3484.78,2025-02-13
502,209,13,2,3354.9,6709.8,2025-02-14
1041,424,24,1,1560.49,1560.49,2025-02-14
1703,454,30,1,328.83,328.83,2025-02-14
2179,156,1,1,1591.98,1591.98,2025-02-14
2286,418,29,2,2430.8,4861.6,2025-02-14
3661,386,13,1,3354.9,3354.9,2025-02-14
3684,438,29,3,2430.8,7292.4,2025-02-14
3844,112,4,1,2454.84,2454.84,2025-02-14
4919,225,19,2,1812.99,3625.98,2025-02-14
5278,302,31,1,2489.05,2489.05,2025-02-14
5992,496,3,1,2968.18,2968.18,2025-02-14
6325,494,5,1,750.67,750.67,2025-02-14
6367,168,8,2,3484.78,6969.56,2025-02-14
7492,496,8,2,3484.78,6969.56,2025-02-14
8665,17,14,1,967.51,967.51,2025-02-14
8781,41,34,1,3803.21,3803.21,2025-02-14
9090,369,33,1,400.45,400.45,2025-02-14
9215,175,20,1,1271.23,1271.23,2025-02-14
11286,469,8,2,3484.78,6969.56,2025-02-14
11294,191,26,2,3172.93,6345.86,2025-02-14
11576,497,15,1,850.03,850.03,2025-02-14
340,333,15,1,850.03,850.03,2025-02-15
1067,236,23,1,1274.76,1274.76,2025-02-15
1368,353,21,1,2505.63,2505.63,2025-02-15
4242,49,11,1,229.25,229.25,2025-02-15
6140,201,9,1,2464.29,2464.29,2025-02-15
6858,349,32,2,806.52,1613.04,2025-02-15
7317,497,24,2,1560.49,3120.98,2025-02-15
7810,340,31,1,2489.05,2489.05,2025-02-15
8574,20,22,1,687.05,687.05,2025-02-15
9252,201,28,1,2129.8,2129.8,2025-02-15
1038,202,18,1,2170.31,2170.31,2025-02-16
1937,163,8,2,3484.78,6969.56,2025-02-16
2618,446,19,1,1812.99,1812.99,2025-02-16
3015,75,21,1,2505.63,2505.63,2025-02-16
6551,289,17,1,1321.33,1321.33,2025-02-16
8472,365,11,1,229.25,229.25,2025-02-16
8881,134,3,1,2968.18,2968.18,2025-02-16
9441,417,26,1,3172.93,3172.93,2025-02-16
9658,464,13,1,3354.9,3354.9,2025-02-16
9796,410,4,1,2454.84,2454.84,2025-02-16
10016,241,15,3,850.03,2550.09,2025-02-16
10922,338,15,1,850.03,850.03,2025-02-16
11023,99,27,1,918.74,918.74,2025-02-16
11537,157,12,2,3884.15,7768.3,2025-02-16
2655,99,6,1,750.58,750.58,2025-02-17
2739,280,1,1,1591.98,1591.98,2025-02-17
2818,57,9,1,2464.29,2464.29,2025-02-17
2851,373,21,1,2505.63,2505.63,2025-02-17
3029,221,11,1,229.25,229.25,2025-02-17
3225,13,34,1,3803.21,3803.21,2025-02-17
3726,436,4,2,2454.84,4909.68,2025-02-17
4977,111,30,1,328.83,328.83,2025-02-17
5265,30,32,1,806.52,806.52,2025-02-17
7562,332,7,1,373.62,373.62,2025-02-17
8287,329,18,1,2170.31,2170.31,2025-02-17
10137,436,10,1,2876.08,2876.08,2025-02-17
11593,464,32,1,806.52,806.52,2025-02-17
11921,316,10,1,2876.08,2876.08,2025-02-17
487,152,33,1,400.45,400.45,2025-02-18
491,494,35,1,3867.68,3867.68,2025-02-18
1772,9,35,1,3867.68,3867.68,2025-02-18
2271,440,12,1,3884.15,3884.15,2025-02-18
2747,296,30,1,328.83,328.83,2025-02-18
3297,360,29,1,2430.8,2430.8,2025-02-18
3417,191,26,2,3172.93,6345.86,2025-02-18
3911,226,13,2,3354.9,6709.8,2025-02-18
4545,496,18,2,2170.31,4340.62,2025-02-18
5692,66,16,1,856.11,856.11,2025-02-18
6012,497,30,2,328.83,657.66,2025-02-18
6877,370,35,1,3867.68,3867.68,2025-02-18
7960,386,22,2,687.05,1374.1,2025-02-18
9101,343,23,1,1274.76,1274.76,2025-02-18
9287,315,19,2,1812.99,3625.98,2025-02-18
1228,161,25,1,1905.87,1905.87,2025-02-19
1533,184,8,1,3484.78,3484.78,2025-02-19
1542,13,19,1,1812.99,1812.99,2025-02-19
3490,28,8,1,3484.78,3484.78,2025-02-19
3539,103,29,1,2430.8,2430.8,2025-02-19
3710,477,14,1,967.51,967.51,2025-02-19
4914,374,2,1,3810.25,3810.25,2025-02-19
4995,500,31,1,2489.05,2489.05,2025-02-19
5317,111,19,1,1812.99,1812.99,2025-02-19
6202,206,19,2,1812.99,3625.98,2025-02-19
7563,487,11,1,229.25,229.25,2025-02-19
8335,212,14,1,967.51,967.51,2025-02-19
11750,453,31,2,2489.05,4978.1,2025-02-19
1182,358,11,1,229.25,229.25,2025-02-20
2646,272,25,1,1905.87,1905.87,2025-02-20
3731,30,22,1,687.05,687.05,2025-02-20
6231,366,36,2,3262.33,6524.66,2025-02-20
6301,495,23,1,1274.76,1274.76,2025-02-20
7095,71,11,1,229.25,229.25,2025-02-20
7251,350,30,1,328.83,328.83,2025-02-20
10884,363,6,1,750.58,750.58,2025-02-20
10937,112,28,1,2129.8,2129.8,2025-02-20
11504,183,18,2,2170.31,4340.62,2025-02-20
11853,427,31,1,2489.05,2489.05,2025-02-20
30,287,24,2,1560.49,3120.98,2025-02-21
268,490,33,1,400.45,400.45,2025-02-21
1623,292,4,1,2454.84,2454.84,2025-02-21
3293,281,4,1,2454.84,2454.84,2025-02-21
5957,183,3,1,2968.18,2968.18,2025-02-21
5975,443,23,1,1274.76,1274.76,2025-02-21
7099,58,30,1,328.83,328.83,2025-02-21
8677,473,10,3,2876.08,8628.24,2025-02-21
10188,57,10,1,2876.08,2876.08,2025-02-21
10573,16,1,1,1591.98,1591.98,2025-02-21
246,119,18,2,2170.31,4340.62,2025-02-22
591,141,14,1,967.51,967.51,2025-02-22
1320,301,36,1,3262.33,3262.33,2025-02-22
1396,163,15,2,850.03,1700.06,2025-02-22
1848,60,5,1,750.67,750.67,2025-02-22
3612,115,5,1,750.67,750.67,2025-02-22
3625,83,32,1,806.52,806.52,2025-02-22
4529,205,1,1,1591.98,1591.98,2025-02-22
6263,115,35,1,3867.68,3867.68,2025-02-22
6395,427,36,1,3262.33,3262.33,2025-02-22
6971,214,26,2,3172.93,6345.86,2025-02-22
7524,118,29,1,2430.8,2430.8,2025-02-22
7969,492,15,1,850.03,850.03,2025-02-22
8055,86,12,1,3884.15,3884.15,2025-02-22
8824,10,11,1,229.25,229.25,2025-02-22
9216,206,22,1,687.05,687.05,2025-02-22
10453,341,30,1,328.83,328.83,2025-02-22
10581,323,10,1,2876.08,2876.08,2025-02-22
10618,455,23,1,1274.76,1274.76,2025-02-22
10789,256,14,1,967.51,967.51,2025-02-22
11578,430,36,1,3262.33,3262.33,2025-02-22
11624,316,12,1,3884.15,3884.15,2025-02-22
11923,335,33,1,400.45,400.45,2025-02-22
95,395,20,2,1271.23,2542.46,2025-02-23
918,483,5,2,750.67,1501.34,2025-02-23
2202,494,12,1,3884.15,3884.15,2025-02-23
2491,119,12,3,3884.15,11652.45,2025-02-23
3064,51,7,1,373.62,373.62,2025-02-23
4651,137,15,1,850.03,850.03,2025-02-23
5767,314,30,1,328.83,328.83,2025-02-23
6832,8,16,2,856.11,1712.22,2025-02-23
9596,491,12,2,3884.15,7768.3,2025-02-23
74,17,12,1,3884.15,3884.15,2025-02-24
389,307,32,1,806.52,806.52,2025-02-24
647,40,13,2,3354.9,6709.8,2025-02-24
917,426,29,1,2430.8,2430.8,2025-02-24
3520,28,18,1,2170.31,2170.31,2025-02-24
3553,46,20,1,1271.23,1271.23,2025-02-24
5038,343,10,2,2876.08,5752.16,2025-02-24
6190,245,32,1,806.52,806.52,2025-02-24
7320,238,15,1,850.03,850.03,2025-02-24
7640,239,8,1,3484.78,3484.78,2025-02-24
7823,466,13,2,3354.9,6709.8,2025-02-24
8582,137,33,1,400.45,400.45,2025-02-24
9353,203,14,2,967.51,1935.02,2025-02-24
9886,496,32,1,806.52,806.52,2025-02-24
9995,376,18,1,2170.31,2170.31,2025-02-24
11611,95,8,1,3484.78,3484.78,2025-02-24
11997,366,7,1,373.62,373.62,2025-02-24
134,193,21,1,2505.63,2505.63,2025-02-25
1510,89,4,1,2454.84,2454.84,2025-02-25
1917,449,29,2,2430.8,4861.6,2025-02-25
2024,213,31,2,2489.05,4978.1,2025-02-25
2325,34,22,1,687.05,687.05,2025-02-25
2973,12,18,2,2170.31,4340.62,2025-02-25
4004,148,23,2,1274.76,2549.52,2025-02-25
4493,191,4,1,2454.84,2454.84,2025-02-25
5174,406,25,1,1905.87,1905.87,2025-02-25
5401,289,29,1,2430.8,2430.8,2025-02-25
5507,270,5,1,750.67,750.67,2025-02-25
5859,356,5,2,750.67,1501.34,2025-02-25
6101,246,18,1,2170.31,2170.31,2025-02-25
6930,316,17,2,1321.33,2642.66,2025-02-25
7706,226,7,1,373.62,373.62,2025-02-25
9060,122,3,1,2968.18,2968.18,2025-02-25
9382,397,14,1,967.51,967.51,2025-02-25
10784,257,34,1,3803.21,3803.21,2025-02-25
10793,206,19,1,1812.99,1812.99,2025-02-25
10931,188,11,1,229.25,229.25,2025-02-25
1117,71,36,3,3262.33,9786.99,2025-02-26
1408,483,15,1,850.03,850.03,2025-02-26
1492,346,34,3,3803.21,11409.63,2025-02-26
2218,429,16,1,856.11,856.11,2025-02-26
3030,385,31,1,2489.05,2489.05,2025-02-26
3110,370,13,2,3354.9,6709.8,2025-02-26
3345,81,23,1,1274.76,1274.76,2025-02-26
4026,410,26,1,3172.93,3172.93,2025-02-26
4251,487,6,1,750.58,750.58,2025-02-26
4532,477,29,1,2430.8,2430.8,2025-02-26
5121,489,34,1,3803.21,3803.21,2025-02-26
5464,102,35,1,3867.68,3867.68,2025-02-26
6195,30,32,1,806.52,806.52,2025-02-26
6307,238,25,1,1905.87,1905.87,2025-02-26
6613,235,1,1,1591.98,1591.98,2025-02-26
9405,60,5,1,750.67,750.67,2025-02-26
10306,35,7,1,373.62,373.62,2025-02-26
11702,230,4,2,2454.84,4909.68,2025-02-26
6,86,32,2,806.52,1613.04,2025-02-27
367,316,3,3,2968.18,8904.54,2025-02-27
1175,498,34,1,3803.21,3803.21,2025-02-27
1384,496,2,2,3810.25,7620.5,2025-02-27
1633,355,24,3,1560.49,4681.47,2025-02-27
2461,210,5,1,750.67,750.67,2025-02-27
2546,34,28,1,2129.8,2129.8,2025-02-27
3642,449,24,2,1560.49,3120.98,2025-02-27
3925,478,4,1,2454.84,2454.84,2025-02-27
4492,406,10,1,2876.08,2876.08,2025-02-27
4595,363,16,2,856.11,1712.22,2025-02-27
4734,17,12,1,3884.15,3884.15,2025-02-27
4766,177,19,1,1812.99,1812.99,2025-02-27
4792,367,36,1,3262.33,3262.33,2025-02-27
4921,35,18,1,2170.31,2170.31,2025-02-27
6831,145,9,1,2464.29,2464.29,2025-02-27
8116,82,5,2,750.67,1501.34,2025-02-27
9352,130,31,1,2489.05,2489.05,2025-02-27
9510,496,16,1,856.11,856.11,2025-02-27
9714,361,25,2,1905.87,3811.74,2025-02-27
11968,13,35,2,3867.68,7735.36,2025-02-27
54,91,29,1,2430.8,2430.8,2025-02-28
265,168,14,1,967.51,967.51,2025-02-28
449,334,26,1,3172.93,3172.93,2025-02-28
694,446,31,1,2489.05,2489.05,2025-02-28
1931,491,30,2,328.83,657.66,2025-02-28
2597,355,6,2,750.58,1501.16,2025-02-28
4733,377,30,2,328.83,657.66,2025-02-28
5754,296,31,2,2489.05,4978.1,2025-02-28
5770,497,35,1,3867.68,3867.68,2025-02-28
6347,265,20,1,1271.23,1271.23,2025-02-28
6823,487,30,1,328.83,328.83,2025-02-28
7058,406,25,1,1905.87,1905.87,2025-02-28
7874,377,5,1,750.67,750.67,2025-02-28
11507,465,34,1,3803.21,3803.21,2025-02-28
370,434,30,2,328.83,657.66,2025-03-01
986,497,19,2,1812.99,3625.98,2025-03-01
1263,196,4,1,2454.84,2454.84,2025-03-01
1297,78,23,1,1274.76,1274.76,2025-03-01
1747,266,27,1,918.74,918.74,2025-03-01
2087,277,34,1,3803.21,3803.21,2025-03-01
3222,39,30,1,328.83,328.83,2025-03-01
4210,41,17,1,1321.33,1321.33,2025-03-01
4231,244,7,1,373.62,373.62,2025-03-01
5019,342,17,1,1321.33,1321.33,2025-03-01
5370,391,2,1,3810.25,3810.25,2025-03-01
5749,161,34,1,3803.21,3803.21,2025-03-01
6696,348,12,1,3884.15,3884.15,2025-03-01
6758,86,11,1,229.25,229.25,2025-03-01
6815,203,36,1,3262.33,3262.33,2025-03-01
7685,368,35,1,3867.68,3867.68,2025-03-01
7793,497,6,1,750.58,750.58,2025-03-01
7961,20,6,1,750.58,750.58,2025-03-01
8928,453,2,1,3810.25,3810.25,2025-03-01
9667,39,4,1,2454.84,2454.84,2025-03-01
10860,131,23,1,1274.76,1274.76,2025-03-01
11555,182,11,2,229.25,458.5,2025-03-01
972,122,8,2,3484.78,6969.56,2025-03-02
1093,329,29,1,2430.8,2430.8,2025-03-02
1409,454,36,1,3262.33,3262.33,2025-03-02
2958,139,11,1,229.25,229.25,2025-03-02
3168,454,6,2,750.58,1501.16,2025-03-02
4307,329,12,2,3884.15,7768.3,2025-03-02
4676,483,7,2,373.62,747.24,2025-03-02
5393,448,27,1,918.74,918.74,2025-03-02
5638,434,28,1,2129.8,2129.8,2025-03-02
6505,53,30,1,328.83,328.83,2025-03-02
6627,427,28,1,2129.8,2129.8,2025-03-02
6742,385,23,1,1274.76,1274.76,2025-03-02
6954,143,2,1,3810.25,3810.25,2025-03-02
8036,352,11,2,229.25,458.5,2025-03-02
9052,385,20,1,1271.23,1271.23,2025-03-02
9974,156,15,1,850.03,850.03,2025-03-02
10089,106,6,1,750.58,750.58,2025-03-02
10258,232,20,2,1271.23,2542.46,2025-03-02
11907,407,15,1,850.03,850.03,2025-03-02
1197,99,1,1,1591.98,1591.98,2025-03-03
1468,436,36,1,3262.33,3262.33,2025-03-03
5005,126,23,1,1274.76,1274.76,2025-03-03
5525,92,26,1,3172.93,3172.93,2025-03-03
5797,413,2,1,3810.25,3810.25,2025-03-03
5875,332,4,1,2454.84,2454.84,2025-03-03
6720,238,4,2,2454.84,4909.68,2025-03-03
6997,453,29,3,2430.8,7292.4,2025-03-03
9909,66,35,1,3867.68,3867.68,2025-03-03
11673,143,26,1,3172.93,3172.93,2025-03-03
11919,463,36,1,3262.33,3262.33,2025-03-03
668,69,10,1,2876.08,2876.08,2025-03-04
1009,279,29,1,2430.8,2430.8,2025-03-04
1817,27,9,3,2464.29,7392.87,2025-03-04
2553,16,13,1,3354.9,3354.9,2025-03-04
2746,148,16,1,856.11,856.11,2025-03-04
3101,221,33,2,400.45,800.9,2025-03-04
5495,195,6,1,750.58,750.58,2025-03-04
7389,468,6,1,750.58,750.58,2025-03-04
7646,135,16,1,856.11,856.11,2025-03-04
8748,143,6,2,750.58,1501.16,2025-03-04
8992,57,33,1,400.45,400.45,2025-03-04
